identificadorArchivo,archivoOrigen,arquitectura,particion,indiceChunk,filasValidas,rutaParquetChunk,fechaActualizacion
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00011.parquet,2026-03-15T16:44:25.515514+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00012.parquet,2026-03-15T16:44:25.745735+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00013.parquet,2026-03-15T16:44:26.003072+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00000.parquet,2026-03-15T16:44:26.249281+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00001.parquet,2026-03-15T16:44:26.566658+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00002.parquet,2026-03-15T16:44:26.872017+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00003.parquet,2026-03-15T16:44:27.083533+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00004.parquet,2026-03-15T16:44:27.293288+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00005.parquet,2026-03-15T16:44:27.536346+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00006.parquet,2026-03-15T16:44:27.822859+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00007.parquet,2026-03-15T16:44:28.068305+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00008.parquet,2026-03-15T16:44:28.286081+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00009.parquet,2026-03-15T16:44:28.489003+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00010.parquet,2026-03-15T16:44:28.719713+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00011.parquet,2026-03-15T16:44:28.968210+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00012.parquet,2026-03-15T16:44:29.153687+00:00
1e4d1fe2a11c19af,2024-06-23_2024-06-29_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/1e4d1fe2a11c19af/chunk_00013.parquet,2026-03-15T16:44:29.329725+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00000.parquet,2026-03-15T16:44:29.521267+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00001.parquet,2026-03-15T16:44:29.708012+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00002.parquet,2026-03-15T16:44:29.927639+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00003.parquet,2026-03-15T16:44:30.119735+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00004.parquet,2026-03-15T16:44:30.295847+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00005.parquet,2026-03-15T16:44:30.496312+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00006.parquet,2026-03-15T16:44:30.735064+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00007.parquet,2026-03-15T16:44:30.954478+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00008.parquet,2026-03-15T16:44:31.146796+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00009.parquet,2026-03-15T16:44:31.421723+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00010.parquet,2026-03-15T16:44:31.642939+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00011.parquet,2026-03-15T16:44:31.828249+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00012.parquet,2026-03-15T16:44:32.028578+00:00
8739b8f9252461d0,2024-06-30_2024-07-06_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/8739b8f9252461d0/chunk_00013.parquet,2026-03-15T16:44:32.256094+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00000.parquet,2026-03-15T16:44:32.442793+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00001.parquet,2026-03-15T16:44:32.696392+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00002.parquet,2026-03-15T16:44:32.893194+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00003.parquet,2026-03-15T16:44:33.118822+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00004.parquet,2026-03-15T16:44:33.393688+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00005.parquet,2026-03-15T16:44:33.651463+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00006.parquet,2026-03-15T16:44:33.928833+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00007.parquet,2026-03-15T16:44:34.271170+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00008.parquet,2026-03-15T16:44:34.585952+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00009.parquet,2026-03-15T16:44:34.837853+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00010.parquet,2026-03-15T16:44:35.083881+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00011.parquet,2026-03-15T16:44:35.374124+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00012.parquet,2026-03-15T16:44:35.669080+00:00
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/fcd3e5834791f9d9/chunk_00013.parquet,2026-03-15T16:44:35.871451+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00000.parquet,2026-03-15T16:44:36.058705+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00001.parquet,2026-03-15T16:44:36.246970+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00002.parquet,2026-03-15T16:44:36.463385+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00003.parquet,2026-03-15T16:44:36.700382+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00004.parquet,2026-03-15T16:44:36.907235+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00005.parquet,2026-03-15T16:44:37.149088+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00006.parquet,2026-03-15T16:44:37.370868+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00007.parquet,2026-03-15T16:44:37.653710+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00008.parquet,2026-03-15T16:44:37.882126+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00009.parquet,2026-03-15T16:44:38.095044+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00010.parquet,2026-03-15T16:44:38.314934+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00011.parquet,2026-03-15T16:44:38.545379+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00012.parquet,2026-03-15T16:44:38.707308+00:00
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/01683b30dffc6207/chunk_00013.parquet,2026-03-15T16:44:38.911390+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00000.parquet,2026-03-15T16:44:39.141371+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00001.parquet,2026-03-15T16:44:39.391000+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00002.parquet,2026-03-15T16:44:39.623739+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00003.parquet,2026-03-15T16:44:39.843419+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00004.parquet,2026-03-15T16:44:40.096095+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00005.parquet,2026-03-15T16:44:40.348498+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00006.parquet,2026-03-15T16:44:40.589469+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00007.parquet,2026-03-15T16:44:40.842582+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00008.parquet,2026-03-15T16:44:41.059892+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00009.parquet,2026-03-15T16:44:41.302537+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00010.parquet,2026-03-15T16:44:41.559179+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00011.parquet,2026-03-15T16:44:41.775368+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00012.parquet,2026-03-15T16:44:41.993252+00:00
51f601d13f3f519e,2024-07-21_2024-07-27_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/51f601d13f3f519e/chunk_00013.parquet,2026-03-15T16:44:42.183194+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00000.parquet,2026-03-15T16:44:42.374939+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00001.parquet,2026-03-15T16:44:42.593482+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00002.parquet,2026-03-15T16:44:42.833376+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00003.parquet,2026-03-15T16:44:43.035886+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00004.parquet,2026-03-15T16:44:43.230358+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00005.parquet,2026-03-15T16:44:43.399595+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00006.parquet,2026-03-15T16:44:43.564500+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00007.parquet,2026-03-15T16:44:43.748492+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00008.parquet,2026-03-15T16:44:43.931160+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00009.parquet,2026-03-15T16:44:44.155961+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00010.parquet,2026-03-15T16:44:44.349325+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00011.parquet,2026-03-15T16:44:44.557494+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00012.parquet,2026-03-15T16:44:44.759658+00:00
d3b128ae517123f7,2024-07-28_2024-08-03_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/d3b128ae517123f7/chunk_00013.parquet,2026-03-15T16:44:44.955669+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00000.parquet,2026-03-15T16:44:45.128998+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00001.parquet,2026-03-15T16:44:45.324966+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00002.parquet,2026-03-15T16:44:45.562727+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00003.parquet,2026-03-15T16:44:45.780054+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00004.parquet,2026-03-15T16:44:46.020071+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00005.parquet,2026-03-15T16:44:46.233473+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00006.parquet,2026-03-15T16:44:46.487419+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00007.parquet,2026-03-15T16:44:46.692645+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00008.parquet,2026-03-15T16:44:46.914888+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00009.parquet,2026-03-15T16:44:47.179832+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00010.parquet,2026-03-15T16:44:47.368995+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00011.parquet,2026-03-15T16:44:47.606289+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00012.parquet,2026-03-15T16:44:47.857782+00:00
63a0efe45ea477fd,2024-08-04_2024-08-10_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/63a0efe45ea477fd/chunk_00013.parquet,2026-03-15T16:44:48.054435+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00000.parquet,2026-03-15T16:44:48.229703+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00001.parquet,2026-03-15T16:44:48.428114+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00002.parquet,2026-03-15T16:44:48.602240+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00003.parquet,2026-03-15T16:44:48.793564+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00004.parquet,2026-03-15T16:44:48.997717+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00005.parquet,2026-03-15T16:44:49.220238+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00006.parquet,2026-03-15T16:44:49.419890+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00007.parquet,2026-03-15T16:44:49.635623+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00008.parquet,2026-03-15T16:44:49.840718+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00009.parquet,2026-03-15T16:44:50.023087+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00010.parquet,2026-03-15T16:44:50.206487+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00011.parquet,2026-03-15T16:44:50.417660+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00012.parquet,2026-03-15T16:44:50.654416+00:00
35e63ebb88587de4,2024-08-11_2024-08-17_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/35e63ebb88587de4/chunk_00013.parquet,2026-03-15T16:44:50.869879+00:00
