identificadorArchivo,archivoOrigen,rutaArchivo,arquitectura,particion,indiceChunk,filasValidas,inicioFuente,finFuente,inicioRegistroValido,finRegistroValido,rutaParquetChunk,columnas,fechaActualizacion,rutaChunk
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,0,1500,0,1499,0,1499,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00000.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:30.642507+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00000.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,1,1500,1500,2999,1500,2999,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00001.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:31.577395+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00001.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,2,1500,3000,4499,3000,4499,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00002.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:32.597925+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00002.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,3,1500,4500,5999,4500,5999,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00003.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:33.521962+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00003.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,4,1500,6000,7499,6000,7499,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00004.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:34.553535+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00004.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,5,1500,7500,8999,7500,8999,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00005.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:35.428956+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00005.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,6,1500,9000,10499,9000,10499,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00006.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:36.433348+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00006.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,7,1500,10500,11999,10500,11999,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00007.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:37.604472+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00007.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,8,1500,12000,13499,12000,13499,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00008.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:38.709538+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00008.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,9,1500,13500,14999,13500,14999,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00009.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:39.920281+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00009.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,10,1500,15000,16499,15000,16499,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00010.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:40.923000+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00010.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,11,1500,16500,17999,16500,17999,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00011.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:41.914740+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00011.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,12,1500,18000,19499,18000,19499,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00012.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:42.914657+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00012.parquet
fcd3e5834791f9d9,2024-07-07_2024-07-13_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-07_2024-07-13_Win64_train.jsonl,Win64,train,13,500,19500,19999,19500,19999,artefactos/ember2024/parquetBruto/fcd3e5834791f9d9/chunk_00013.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:43.286087+00:00,artefactos\ember2024\parquetBruto\fcd3e5834791f9d9\chunk_00013.parquet
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,0,1500,0,1499,0,1499,artefactos/ember2024/parquetBruto/01683b30dffc6207/chunk_00000.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:44.577764+00:00,artefactos\ember2024\parquetBruto\01683b30dffc6207\chunk_00000.parquet
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,1,1500,1500,2999,1500,2999,artefactos/ember2024/parquetBruto/01683b30dffc6207/chunk_00001.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:45.910167+00:00,artefactos\ember2024\parquetBruto\01683b30dffc6207\chunk_00001.parquet
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,2,1500,3000,4499,3000,4499,artefactos/ember2024/parquetBruto/01683b30dffc6207/chunk_00002.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:46.977659+00:00,artefactos\ember2024\parquetBruto\01683b30dffc6207\chunk_00002.parquet
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,3,1500,4500,5999,4500,5999,artefactos/ember2024/parquetBruto/01683b30dffc6207/chunk_00003.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:48.144708+00:00,artefactos\ember2024\parquetBruto\01683b30dffc6207\chunk_00003.parquet
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,4,1500,6000,7499,6000,7499,artefactos/ember2024/parquetBruto/01683b30dffc6207/chunk_00004.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:49.285322+00:00,artefactos\ember2024\parquetBruto\01683b30dffc6207\chunk_00004.parquet
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,5,1500,7500,8999,7500,8999,artefactos/ember2024/parquetBruto/01683b30dffc6207/chunk_00005.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:50.326565+00:00,artefactos\ember2024\parquetBruto\01683b30dffc6207\chunk_00005.parquet
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,6,1500,9000,10499,9000,10499,artefactos/ember2024/parquetBruto/01683b30dffc6207/chunk_00006.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:51.364371+00:00,artefactos\ember2024\parquetBruto\01683b30dffc6207\chunk_00006.parquet
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,7,1500,10500,11999,10500,11999,artefactos/ember2024/parquetBruto/01683b30dffc6207/chunk_00007.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:52.549780+00:00,artefactos\ember2024\parquetBruto\01683b30dffc6207\chunk_00007.parquet
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,8,1500,12000,13499,12000,13499,artefactos/ember2024/parquetBruto/01683b30dffc6207/chunk_00008.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:53.665852+00:00,artefactos\ember2024\parquetBruto\01683b30dffc6207\chunk_00008.parquet
01683b30dffc6207,2024-07-14_2024-07-20_Win64_train.jsonl,data/ember2024/Win64_train/2024-07-14_2024-07-20_Win64_train.jsonl,Win64,train,9,1500,13500,14999,13500,14999,artefactos/ember2024/parquetBruto/01683b30dffc6207/chunk_00009.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:54:54.658558+00:00,artefactos\ember2024\parquetBruto\01683b30dffc6207\chunk_00009.parquet
